bb,iaca.hsw,llvm-mca.13-r+a.hsw,llvm-mca.9-r+a.hsw,llvm-mca.8-r+a.hsw,uica.hsw,osaca.0.4.6.hsw,ithemal.bhive.hsw,difftune.artifact.hsw
c575648580000000c511f5cdc545fc4540c4c37905c52ac5516ae7,2.0,2.1,2.1,2.1,2.0,2.0,2.7372930908199997,4.06
c585c275402af2410f5fd4c44175dcf666450f3a0fe02ac59c576e40,2.68,3.04,3.04,3.04,3.0,3.0,5.63735839844,3.08
c54a5abd80000000c4e37d38ed2a4883b68000000000c515f9f9f20f587540,3.0,3.14,7.13,3.14,6.0,8.0,6.82081237793,5.06
4983f200660f587640c5f564a58000000066115f40c4e35518f12a,2.0,3.11,9.12,3.11,7.0,8.0,6.62874267578,4.06
c4c17853f0660ffe8f80000000c4627d18e7c4e27d78474066440ffdfe,1.85,2.13,2.13,2.13,2.0,2.0,6.65596984863,4.06
4983c92ac4e37538e62a0fba6e402ac5fd299e800000000c00,1.85,3.08,8.04,3.09,6.0,6.0,5.79900756836,3.06
4983d400c4425dbaeb490fbae90048838f8000000000c599128e80000000,5.0,5.03,7.04,5.03,6.0,5.0,6.13764221191,7.06
c463fd00d92a6633968000000083e12af30f2c5f40450fa3e0,1.49,2.11,2.11,2.11,3.0,1.5,3.20155395508,4.02
c4429198d6c5f9109780000000c4c27d17dc66450f3a0add2ac4c131e5ea,5.45,6.04,5.08,5.08,5.11,5.0,3.42765380859,6.07
c4e2412b968000000066f3440fbcd366838e800000002a660ff49d80000000c4630d46e22a,5.0,5.11,7.1,5.11,6.0,5.0,6.10831726074,5.06
4963c4c5505c9e80000000c5bdeb5540c4417d76e266450f5ae9,1.91,2.12,2.12,2.12,2.0,2.0,2.05460006714,3.04
66440f38288580000000c5f9517f40c5ff128680000000c4c109fdd2c4624139a780000000,14.0,14.13,14.13,14.13,8.0,14.0,10.7102185059,4.05
c5fd118780000000c44139ebf7c4410057c366410f3a22ea2ac58ddbf6,2.96,3.04,3.04,3.04,3.0,3.0,2.6058114624,3.06
c5fc284e4066c1868000000000f3440fc24e402ac5fd5ac7c4625d296740,2.96,4.11,8.1,4.11,6.0,2.0,6.54726257324,4.06
c5f9109f80000000c5a1ef8580000000c551c2ad800000002af2450fc2fb2ac53dc276402a,3.0,3.13,3.13,3.13,3.0,3.0,6.54557128906,3.07
66c1bd800000002af30f7e7f40c4410163f24883c12a410fcb,1.75,2.08,7.03,2.08,6.0,1.25,5.82249389648,4.06
f2440f7cd7c4c1785bd9c4414955e20fba77402ac4c13d74de,5.8,6.03,7.05,6.03,6.0,3.0,8.11304931641,4.04
4c0f48ea66440fd5d0c5f8514f404983fb00c5c9f84540,6.71,7.14,7.14,7.14,7.0,7.0,6.67786010742,3.03
c57c524e4088474066450f60d76641ffcec462791de8,2.0,2.19,2.2,2.2,2.0,2.0,5.402191772459999,4.04
c4e22100564066410f65f8c5f8117e40c46201bc868000000066450f49e6,5.0,5.1,5.1,5.1,5.15,1.34,11.5986169434,4.06
c4c16166e8c4e279f78e80000000488b4740c4e2d1ac754048f76e40,5.0,5.1,5.1,5.1,5.0,2.0,2.28492828369,2.05
4111ce4883b68000000000c5615e7d40450f44f648f76740,13.95,14.17,14.17,14.17,8.0,14.0,9.15814697266,4.09
66440f675f40142a66f747402a004d31cac4e279f79e80000000,1.88,2.58,2.58,2.58,4.59,2.0,1.5872186279300002,4.05
c4e2419db680000000c53d6b9d800000000f928680000000c5e25fbd80000000660f3817a580000000,5.0,5.08,5.1,5.1,5.0,2.5,4.91077514648,3.04
c57f12b580000000c595e0f8c4620900ccc4417b2ccac4621d9e6f40,5.0,5.12,5.12,5.12,5.11,1.75,6.9262902832,5.08
c5995e7d40c4c2292bc948314e408346402ac0ad8000000000,14.0,14.15,21.29,14.15,12.0,14.0,11.711333007799999,12.03
f34d0fb8f66683c02ac4c11351e1660f5cae80000000660fd84540,14.0,14.05,14.05,14.05,8.0,14.0,11.428319091799999,5.07
21d366440f38295e4048f7af80000000a92a000000c0654000,2.96,4.1,7.13,4.1,6.0,6.0,7.297990722660001,3.03
66440fdf9f8000000066450f2fdec4c3794bf2f066410f382bf0c5792eed,2.58,3.04,3.04,3.04,3.0,3.0,3.51078765869,4.06
c4e23904e3c529f55640c4e24504cff3440f7e9780000000660fba6d402a,2.91,3.12,7.15,3.12,6.0,6.0,5.90118774414,5.02
c4e3554ab580000000f066ffca0fa2440f15de4d0fa3d3,18.0,18.06,18.06,18.06,115.0,4.0,3.6935119628899997,11.05
ff7540c4411351e8440f5ee2c509f9c74883958000000000,21.0,21.1,21.1,21.11,15.0,21.0,15.329493408200001,6.07
c54d15cfc4c2c1bac0c4623d0db680000000c4e20dba6540f3440f70b5800000002a,5.0,5.12,5.12,5.12,5.0,5.0,6.83676635742,3.05
f3410fc2da2ac5656ba6800000004c0f48cac595dc8e80000000c57c28a580000000,2.93,3.08,3.08,3.08,3.0,1.5,3.78623016357,4.04
660f3840e5c5c9e5cfc4e295ac4f40c441fb2dc46644117740,9.6,10.03,10.03,10.03,10.0,7.0,9.98383605957,4.05
c46225aca58000000083c82ac54d63f566440fa3dac5e9fe5640,5.0,5.1,5.1,5.1,5.0,1.25,6.18010925293,4.05
c4621d989e80000000480fbfc1c4633d3887800000002a440f40754041c1e300,5.0,7.05,7.05,7.04,5.0,5.0,1.95359725952,5.04
f20f519780000000c535698e8000000066440ff8b58000000066898680000000f20f517540,28.0,28.1,28.1,28.1,16.0,28.0,16.355946044899998,3.05
664d0f6ef6660fe4968000000066440f748d80000000c519fcfd4183e02a,4.97,5.09,5.09,5.09,5.0,5.0,3.26469146729,1.56
c4c2e1acdc660f3a215f402a4c8b9d80000000c5fc525f4066834d4000,2.32,3.23,7.22,3.23,6.0,2.0,10.2736425781,5.08
660f3a1587800000002ac4e25d9ae3c545596f40c461fa2cc2c565604540,4.89,5.03,5.03,5.03,5.0,5.0,1.77818817139,6.04
c44129dbeec5dd69e1c511128780000000440fa3c34883be8000000000,1.88,2.09,2.09,2.09,2.0,2.0,4.77853302002,4.03
c5fc527540490f49c34883bd80000000004883464000c591efd7,2.24,3.19,7.21,3.19,6.0,6.0,6.21245605469,9.04
660fba664000c46261adff4c39c14883f82ac461fa2c5640,4.95,5.03,5.03,5.03,5.0,1.75,3.7280825805699997,3.06
660ff88e80000000c5a351664066410f6ecdc5bd6c4540f30f7efd,13.97,14.1,14.1,14.1,8.0,14.0,14.343422851600002,5.05
c4e27d58d2c46201ab574041f7d4c441f97efec4c12c5feb,5.5,5.11,5.11,5.11,5.09,5.0,4.8524017334,5.07
f2440f5fd2c4412dfad0c4414162c3489866410f3a0ae12a,3.86,6.04,4.03,4.03,4.0,4.0,5.587686767579999,6.05
c4e27d1e968000000049c1fe00f6ae80000000f34c0f2c5d40c5425a9d80000000,3.0,3.12,3.12,3.12,3.0,2.0,3.18669036865,5.04
2c2a490fa3ddc595f6ddc462719ea680000000c44293f7d3,5.0,5.1,5.1,5.1,5.0,1.5,6.114443969730001,5.05
660f3a22ad800000002a4883b7800000002ac54a586540660fde8d800000004d39dc,2.0,3.1,7.09,3.1,6.0,2.0,7.461054077149999,5.08
66450ff8c3c5815e4e4048c1ad8000000000c4624529a68000000083a7800000002a,14.0,14.15,14.29,14.15,8.0,14.0,14.7635522461,5.05
c5fb5cf5c5a9d445400fbaa7800000002a6683e82ac5fa6f7f40,1.5,2.09,2.09,2.09,3.0,1.17,4.03059387207,5.05
c510546e40c562c2c92ac4c175fce1c1664000c4c17b12d8,1.89,3.08,7.1,3.08,6.0,6.0,6.14104309082,4.05
0f988780000000660f62ecc565f8f8c4e2659e8580000000440f4f5740,5.48,7.05,7.05,5.11,5.11,1.5,1.70361160278,4.06
836f402a4183d32ac462490dc1490fbaec2ac462792b4640,1.86,3.09,7.07,3.09,6.0,6.0,5.98681762695,18.99
0fbaea2a66450f46ca66836f402a66440f564640c4e2919b9e80000000,5.0,5.1,7.08,5.1,6.0,6.0,7.083363037110001,5.06
0f537f4066ff8580000000c462819c4f40c515dcbf80000000c4e279394d40,5.0,5.11,7.14,5.11,6.0,6.0,7.097055053709999,5.04
0faef00fbe85800000004c0f38f16e4066450fd7f366440f106e40,1.74,2.09,9.03,9.03,45.0,1.0,2.43619400024,16.03
c5fc10a68000000048ff8580000000c442e1a9dd0fbc4540c1664000,5.0,5.04,14.1,5.04,6.0,6.0,8.3265057373,5.09
c4c10d6dff660f3840d466440f381e9f80000000c44221bbc4c539c656402a,10.0,10.03,10.03,10.03,10.0,5.0,6.30695800781,4.08
c4c2cda8fcc5816b5640c4634d38ae800000002ac5a167f983f82a,2.0,2.09,2.09,2.09,2.0,3.0,4.64289855957,4.06
410f50d5c5fdfde7450f48e666440f14fb4d0f43d2,1.95,2.04,2.04,2.04,2.0,2.0,4.26379699707,4.05
4883f300c443c122fc2a660f50cfc44160c2d32a66410f6ec2,3.0,3.03,3.03,3.03,3.0,3.0,3.4696197509799998,3.04
c5f9f5a58000000066410f51c5c4437d06c72a440fbc9d8000000048836e402a,14.0,14.09,14.09,14.09,8.0,14.0,7.30421691895,9.1
f3440f5f8f80000000f30f7ec34883f02ac1bd800000002a410f2ee6,3.0,3.08,7.11,3.08,6.0,3.0,5.608830566410001,3.04
450f14e3c4c17851d9668d4540f2410f5ef9c46279586e40,21.0,21.09,21.09,21.09,15.0,21.0,13.8284606934,8.04
660f2fc7c52c5e654083e12a0f516540c529f6d2,21.0,21.14,21.14,21.14,16.0,21.0,9.28931518555,4.06
c5f573d32ac52df6f0c5d158d1f20f709f800000002ac50de44640,2.95,3.14,3.14,3.14,3.0,3.0,6.696343994139999,6.05
c4c165c2c92ac4c16173f12ac578526540440fbe5e40c4411974e1,1.75,2.14,2.14,2.14,2.0,2.0,8.58239257812,3.06
c4c20504d2c4627d59958000000083e02af34c0fbc6d40c4412c14e1,1.2,1.62,1.62,1.62,3.0,2.0,2.18066940308,4.07
c590586d40838f800000002ac54d66b680000000c4c164c2ea2ac5fc52d3,2.48,4.13,7.12,4.13,6.0,2.75,6.35977539062,8.09
c4e37d05ca2a66450f58f2c4c291bbfb66838e800000002a6a00,5.0,5.03,9.04,5.03,6.0,5.0,8.68963317871,5.09
c4c135f8c4c4c32141c42ac4437916fe2a6683f02ac4e32506bd800000002a,2.27,3.13,3.13,3.13,3.0,2.0,4.21329833984,5.06
f30f115d40660fd555404883bd800000002af79780000000c5316a9580000000,5.0,5.09,8.13,5.09,6.0,5.0,7.486557006839999,5.04
4521ee410f48c5ff4640440f569680000000c5596a9e80000000,2.0,3.1,7.06,3.1,6.0,6.0,6.75547485352,6.05
66894740c4623539d5c462b0f2f1440fa3d84983fe2a,1.23,1.29,1.29,1.29,3.0,1.0,3.17516235352,3.06
66440f383ff60f53e9c4411016fd44014d40c4c171c6ee2a,1.77,2.09,7.04,2.09,6.0,6.0,6.244534912110001,7.07
c4e33d0dcc2ac5fd72f42a4183d12ac54555e2660fe4ef,5.0,5.04,5.04,5.04,5.0,5.0,4.68139373779,6.03
c46295be7d40f34c0f2c65404c8d4740c5fd117f4066c1af800000002a,5.0,5.1,8.15,5.11,6.0,6.0,8.06180664062,5.07
c53cc67f402a0faef066440f3a0ffb2af30f10ddc5f96f4540,2.94,3.07,10.09,10.09,41.0,3.0,3.88472503662,17.03
c46279208d80000000c555eb7540660f6e8580000000c59dd87d4048c146402a,2.5,4.09,8.12,4.09,6.0,2.0,6.835241699220001,5.03
66410ff8cac5ca5f7d40c55d6a8780000000f34d0f2ccec08f8000000000,2.0,3.1,8.12,3.1,6.0,2.0,6.38609802246,3.07
c51251564066410ff4cec463194bb680000000a0440fc1b78000000066f76640,6.78,8.14,8.22,8.05,7.0,7.0,20.7315893555,4.06
c4c14515cbc5fde07f400f549e80000000c53259ff4183cb00,1.81,2.14,2.14,2.14,2.0,2.0,10.6133703613,4.03
66440f6c7f40c4413969d349f7fcc5fd7fa68000000066450f3828ec,111.95,112.05,112.05,112.05,39.0,5.0,22.9279296875,14.06
c4627146bd80000000c4c165f6dec5e561a780000000c4425902f2c578538f80000000,8.95,11.12,11.12,11.12,9.0,5.0,4.64935791016,4.07
c50c5fcc4c0fbfd266440f6f6f40c55c5c6640490fbcc1,2.74,3.11,3.11,3.11,3.0,3.0,3.70231872559,3.05
c4e2f1ba9f800000004183f22ac575de6740c595588e8000000066440f5af4,5.0,5.09,5.09,5.09,5.0,5.0,3.1712603759799998,3.06
660f49da4d0f47e40f575640c4e2a9a89f800000006641b92a00,5.0,5.11,5.11,5.11,5.0,5.0,6.70752197266,6.05
c5fd115e40c4c10562c4c584c666402a66c18f800000002af3450f70d72a,2.6,3.1,9.11,3.1,6.0,3.0,6.52836425781,4.05
c4c10576fb4883e02ac57d6f8d80000000660f295d40c441116af6,1.23,1.59,1.6,1.6,1.69,1.0,1.54435897827,5.06
660f3a0f5d402ac4627198bd80000000488385800000002ac53dc2f72a66440f10ad80000000,5.0,5.09,7.14,5.09,6.0,6.0,5.72790588379,7.07
c5da5f5740c57c514540c4e3410f4e402a0fc15d40c5f9516d40,28.0,28.12,28.12,28.12,17.0,28.0,19.6160705566,2.05
66480f6ef0c5822aca66440fc2b5800000002ac5fc57be80000000c5dd549680000000,3.0,4.1,4.1,4.1,4.0,5.0,2.45592971802,3.04
c54c14e5c578296740c5e35d7e4066440f75fcc4e3050dcd2a,1.32,2.1,2.1,2.1,2.0,1.5,7.7874609375,3.07
c57e7f7540c5ed75a580000000c5fd28878000000083e12ac5c96c9680000000,1.47,2.09,2.09,2.09,3.0,1.5,3.6476177978499997,4.03
c4c27939eb66440fc1a580000000c4425dbcc6c4e26d39f7c57b11bf80000000,5.0,8.04,9.04,9.04,6.0,2.0,22.7591088867,4.05
668d4f40f2440f5c4f40c4c16b5fc3c4637d0fb7800000002ac5b05e8680000000,6.95,7.17,7.17,7.17,7.0,7.0,11.1414123535,5.0
4c21654066450ff4f6c578289580000000490fbaf300c57c52cf,4.95,5.22,7.03,5.22,6.0,6.0,6.251156616209999,3.08
c4e269407e40f79680000000c462c14785800000004883d12a66440f7f8e80000000,3.0,4.22,8.19,4.23,4.0,3.0,7.35091369629,4.03
4883e02a483b47400f55af80000000c442050def4883d100,1.82,2.09,2.09,2.1,2.0,2.0,5.348212280269999,3.04
c5fa105640480fbab5800000000066440ffe7d40f20f5c9e8000000066c1c900,3.0,3.1,7.08,3.1,6.0,3.0,6.577877197269999,5.0
c4c11571f62a98f20f58fbc463350647402a660f7046402a,2.71,3.03,3.03,3.03,4.0,3.0,4.910680541990001,5.06
66440f38409d80000000440f136e40c5e9fdd6c44155f5c483d02a,10.0,10.09,10.1,10.1,10.0,3.0,6.249074707029999,6.04
c5fd70d62a66450f3a0ec72ac5b4c2eb2a66440f38f0ae80000000f2410f5ec0,14.0,20.05,20.05,20.05,10.0,14.0,8.6815637207,8.06
66c17f402a8375402a660f5c5e4048f7d9fc,2.95,4.1,14.03,4.1,6.0,3.0,6.026239013670001,4.06
c4e27918bf80000000f2440f12b780000000c462f99a9580000000c5fc119f80000000f2450f10ee,5.0,5.1,5.11,5.11,5.0,5.0,1.84698440552,4.07
c5d5564f40c4e30d06cd2a48838d800000002a4d0fafc5c4e2199f9580000000,5.0,5.1,7.11,5.1,6.0,3.0,6.64525268555,4.07
660f3800d266410f61e14d31d9c4623dac4d40c53d60d1,5.0,5.11,5.11,5.11,5.0,3.0,9.6305065918,4.04
8055402af30f5f6f40c4e3394b7f40a0c4c2abf7d1c5fd51c2,28.0,28.13,28.13,28.13,16.0,28.0,6.619152832029999,4.04
f3480fb89f80000000c5796af6440f588f80000000c44151d4ccf30fc24f402a,3.0,3.1,3.1,3.1,4.0,8.0,6.4118762207,3.09
c5b1d27540f2410f51fac44289b9f1c591defbc46201bcb680000000,13.83,14.06,14.06,14.06,10.0,14.0,14.158489990200001,4.06
c4e37d02ae800000002a660fbae02af65f40f3410f70da2a668377402a,2.0,3.09,14.11,3.09,12.0,1.25,7.550876464839999,6.04
660f6bccc4e3e9224e402a49c1e02ac6878000000000f30f7e6640,2.0,2.06,2.07,2.07,2.0,3.0,8.57666870117,4.06
c54dfc46404183c50066440f3a41af800000002ac4e249bf8f80000000c53c57c1,9.0,9.1,9.1,9.1,9.0,2.13,3.8444769287100002,3.05
804f4000c58973fd2ac5416ab580000000c5ed674e404983f900,2.89,3.1,7.06,3.1,6.0,3.0,5.921682128910001,8.07
48014540440f407640c571645740c46291ad9f80000000c540558d80000000,5.0,7.1,14.03,5.1,6.0,6.0,6.79194702148,9.06
66440f459580000000c4e28d9c8e800000004883e10048ffc3c46221bf7540,4.96,7.03,7.03,5.11,5.11,1.5,2.8303869628899996,3.06
c46251bccac53154a680000000c4e37905ed2a83bf80000000004c0f4c5f40,4.79,7.1,7.1,5.05,5.0,2.0,6.21498901367,5.08
49c1c62ac04e402ac4432941e42af65740c4e1f96eea,9.0,9.09,15.04,9.06,9.0,9.0,6.23784179688,4.07
c4c16258d6a92a000000c4412df9c9f7ae80000000c520568680000000,3.0,4.09,4.09,4.09,4.6,2.0,2.74796936035,5.06
f2410f10c1410fcaf34d0fbceaf30f6fbd80000000f20f595640,5.0,5.09,5.09,5.09,5.0,5.0,3.57730407715,5.05
c55814cc66440f7f5d40c4e25dbc5f40c4c13d6af4450f5af3,4.96,5.11,5.11,5.11,5.0,3.0,3.52576477051,2.05
c5f45cae80000000c1ad8000000000c4e2759ec3f30f118e80000000c5d0547f40,5.0,5.05,8.13,5.05,6.0,6.0,5.807272949220001,3.07
c4425da8ed66450f44c5c4e3514a7640b0c441416acac579654540,4.79,5.03,5.03,5.03,5.0,5.0,6.722734375,5.03
66ff8f800000004c0fb7b680000000c4e2299bd04883e22a660f559680000000,6.0,7.05,7.06,7.05,6.0,6.0,6.31696655273,6.05
a82a440f59c5c4427979e5c4623536c566450ffcdf,1.96,2.08,2.08,2.08,2.0,2.0,4.64832672119,3.06
c462e19ac4c462b5be7e40c463790547402ac4414b5febc578526540,5.0,5.1,5.1,5.1,5.0,2.0,12.0044177246,5.08
c44255a8c2660f72e42a4883f02ac555e04f4066410f51fa,14.0,14.06,14.06,14.06,8.0,14.0,6.19682495117,6.03
440f15ae80000000668b8580000000440f16cfc52d59af80000000440f5b5f40,2.0,2.14,2.14,2.14,2.0,2.0,5.492087402339999,3.07
f7e1c443f916c32a837f402ac4412a2aec66415d,3.85,6.05,6.05,6.05,4.0,3.0,2.98247344971,3.06
c4c2dd47c6c5fd73f72a660f178f800000006641f7fac4627918bf80000000,112.0,112.05,112.05,112.05,22.0,4.0,11.9431213379,4.06
4883d32ac46225acb68000000066440f3a0bc02ac1c02a66440f6bdb,5.0,6.04,5.1,5.1,5.0,2.12,7.53617614746,6.09
660f62c8480fbc9580000000c521656540c5c1d2ae80000000c5cd6a9d80000000,2.89,3.11,3.11,3.11,3.0,2.5,2.8333551025399997,3.04
c4e251464e40c5f951b680000000410f5cdac5ff12ae8000000066834e402a,14.0,14.17,14.23,14.17,8.0,14.0,14.141680908200001,6.07
c4c27dbcdf440f514e4049c1e92a6641c1fa00fe8f80000000,6.83,7.13,7.2,7.13,7.0,7.0,6.65312133789,6.06
66440f49cac46235294e40440f5a8d80000000c4627946b680000000664183d42a,2.95,3.11,3.11,3.11,4.0,3.0,4.22921386719,5.05
c5c9effbf785800000002a0000004d0f47f6c4e37905ad800000002ac545577540,2.86,3.11,3.11,3.11,3.0,2.0,2.9472955322299996,6.05
c442c598ea48c17e402af30f7045402a4883858000000000f3440fe6fb,4.79,5.03,14.05,5.03,6.0,6.0,6.651760253910001,9.02
c58563e2c56210f5c4622d40daf2440f7cd5c529579680000000,6.0,9.06,9.06,9.06,6.0,5.0,8.70819274902,4.07
c4c13d14dec595d45e40c5b85466404983c52a0f5c8580000000,3.0,3.11,3.11,3.11,3.0,3.0,1.87205932617,4.06
48c18d800000002ac4437941ff2ac4e2a19af2c46261024f40c57f126540,9.0,9.16,9.16,9.16,9.0,9.0,7.69724914551,3.03
c57a7e978000000066440f49c366450ffceb83c82a660fe6af80000000,1.73,2.12,2.12,2.12,1.99,1.5,6.58702270508,6.04
c4428dbcf2c4c1056de7c5a5e9d7c4e2590d8680000000c46379059d800000002a,4.82,5.03,5.03,5.03,5.0,5.0,12.248255615200002,5.06
c4627d18e5440f50c066480f6ee066450f68e44183c82a,2.85,3.03,3.03,3.03,3.0,3.0,4.63215270996,4.04
66f79e80000000f7e1660ff47d403c2ac589da6740,5.0,5.11,7.09,5.11,6.0,5.0,6.39672851562,2.06
66440f3829b7800000006644895640c462612bf34152c5d9e5d8,1.58,2.1,3.1,3.1,2.0,5.0,5.8013452148399995,3.07
48c17f4000c4417970da2ac4622d00c1c4c16964c5c5f851eb,7.0,7.08,7.08,7.08,7.0,7.0,6.61079162598,6.06
c1ae800000002ac509fdff66440fd54e404c0fb64540410f5bfd,5.0,5.1,7.08,5.1,6.0,6.0,6.662687988279999,5.04
8075402ac4e275b89e80000000f69580000000c4c205baf8c57b2cb780000000,5.0,5.11,14.09,5.11,6.0,5.0,6.4997387695299995,5.05
c463fd00e82ac4e3fd01f12af745402a000000c54d648680000000410fbae52a,1.68,2.1,2.1,2.1,2.0,2.0,3.18427886963,3.05
66f30fbc4e40c521efad80000000c4e241464f40450f2ffbc4c27d17e7,2.91,3.11,3.11,3.11,3.0,3.0,9.04226318359,4.03
c46219b9c6c4c36941f42ac50d566d404983ec004183c92a,4.79,5.08,5.08,5.08,5.0,5.0,4.03085327148,4.04
c4c3154aca30c5f9105540c4414857d1c5fe6f9d8000000066450f5ec4,14.0,20.04,20.04,20.04,10.0,14.0,7.96292114258,4.04
c54057be8000000066450f5fe4660f166740c5db5e7540f3440f2c6e40,14.0,14.16,14.16,14.16,8.0,14.0,8.80857666016,6.04
c535569780000000c44231abd5c59973d62a4d0f46eaf75540,2.0,3.13,7.11,3.13,6.0,2.0,8.07994873047,5.05
c5d174a5800000004883e32ac511fab580000000c441756ae666450f5fe4,2.0,2.13,2.13,2.13,2.0,2.0,2.18849731445,3.11
8396800000002aa800f3440f59fef6a5800000004983cb2a,5.0,5.04,9.04,5.04,7.0,7.0,5.94635986328,4.06
66440f3a0fff2a6683bf800000002a66440f76d38845406644238d80000000,1.26,2.08,2.08,2.08,2.0,1.0,3.2276712036100004,3.06
c442059eeac5ba5987800000004883464000c44109fec7c462590d7e40,4.8,5.07,7.13,5.07,6.0,6.0,13.184129638700002,8.07
f3440f2c5e40c4c2b547ea660f3a0f7d402ac5a972d02ac07f4000,2.53,3.09,7.12,3.09,6.0,3.0,5.7051928710899995,3.06
480f38f18780000000c443fd01dd2ac5f25ec5660f618d8000000066440f3a0aee2a,6.95,7.11,7.11,7.11,7.0,7.0,13.412191162100001,5.12
c4c159e9d8f2450fc2ff2af20f7caf80000000f24c0f2c8580000000c4c131d4cf,5.0,5.1,5.1,5.1,5.0,3.5,12.363930664100002,3.09
c4e2099eebc56966da66410f2efa4183e500f30fe66540,4.79,5.03,5.03,5.03,5.0,2.0,4.64266693115,4.03
66440f70da2a0f5cf0c5216c4d40c5125a464066410f76d4,2.83,3.03,3.03,3.03,3.0,3.0,1.98629714966,4.03
48f76540660f5ede440fbf9f80000000c4e29dbaf7c0654000,14.0,20.03,20.03,20.03,10.0,14.0,13.6823596191,4.08
450f48cec4e2593daf8000000066440f609580000000c4e2d1acbf80000000f6464000,5.0,5.1,5.1,5.1,5.0,2.0,11.893684082,4.05
c442c1bad4c4c13568d4668346402ac4c10958eec4e37916b5800000002a,4.79,5.03,9.04,5.03,6.0,6.0,6.05873046875,4.07
664183c900c5e9648d80000000f6a68000000049c1eb2ac5fa6f7740,3.0,3.09,3.09,3.09,3.0,1.5,4.53798828125,3.04
f2440f10cec4627d2b76404883c02a0f174540f3450fbcd5,1.63,2.1,2.11,2.11,3.0,2.0,4.83940673828,4.05
6611c3c5adef8580000000c5e4589780000000c4c2a5bae3c4622504de,5.5,5.06,5.06,5.06,5.04,5.0,9.53565124512,4.05
83b68000000000c5a8547f40c509e04d40c442713dcbc4e1fa2c4540,2.0,3.11,7.07,3.11,6.0,2.0,6.281799316410001,4.06
c4e2b99d7640c4c16d72e32ac5fdf8d7480fbaaf800000002a66410f72f62a,5.0,5.08,7.13,5.08,6.0,6.0,5.818680419920001,4.07
66450f7ecd66410fdef648836e402a80774000c4c16458e8,2.0,3.09,14.04,3.09,6.0,6.0,4.76037719727,6.1
c4c109daf6410fbae60048ff4e40c4624540f56683c82a,1.95,2.13,7.04,2.13,6.0,6.0,6.0717663574200005,5.07
66440f138f80000000660f72d52a4183f52ac568575d40440f44ca,1.49,2.09,2.09,2.09,2.0,1.25,2.08599014282,4.04
660f284740f2450f5ff6c462112b9780000000c5616af066440fd8c0,1.97,2.11,2.11,2.11,2.07,2.0,3.20592987061,5.07
c4c33d4cdc2066440f3820bf80000000c4c15b59c6c581fcad80000000c46241bd7540,5.53,5.11,5.11,5.11,5.81,3.0,11.276491699200001,5.04
440f57b58000000049c1cc2a66410f75f766440fd5be800000004883f800,5.0,5.1,5.1,5.11,5.0,5.0,3.13772766113,4.06
c4412defc2f2410f59eac57c51f6660feb9780000000c44245acd2,14.0,14.11,14.11,14.11,14.0,14.0,6.4207824707,4.08
c4630902bf800000002a4c0fbccac4e235025d40c4627918d1c51a5afc,2.89,4.1,4.1,4.1,5.0,3.0,4.443066101069999,4.06
440f55e6c4c17c5af7c58b5ff4488377402ac4c37963cc2a,4.0,4.12,7.04,4.12,6.0,4.0,6.09056030273,3.06
c5656c8d8000000066440f38f06e40c441fa2cd3c58960e9c5fd705f402a,2.94,3.1,3.1,3.1,4.0,3.0,1.69844161987,6.05
fc480fc1d9c5595c5640f6a780000000c5e1686540,3.0,4.1,4.1,4.1,6.0,2.25,2.82856994629,5.05
6683d02ac5985ee166440ffbfc66440fe4574066450ff8f5,6.64,7.1,7.1,7.1,7.0,7.0,12.5773449707,3.06
c46281a9a78000000066ffc1c504c6dc2a48c166402a66410f68ca,5.0,5.08,7.13,5.08,6.0,6.0,12.459888916,4.05
66834e402a66440f381e9d80000000450fa3e1c4c17915fc66410f75fc,1.51,2.09,7.04,2.09,6.0,1.5,7.57760498047,7.06
660ffd7f40c57bc26d402a834f4000c559e0ccc9,9.0,7.06,7.13,7.06,7.0,1.5,8.92290466309,7.1
c540545f40f2490f2cd4f2440f5eb780000000c57c5a6640c5dc5e5f40,28.0,28.18,28.18,28.18,17.0,28.0,14.6963903809,7.05
c4635538d62ac57d11ae800000006683e2000f56f7410fbae200,1.91,2.04,2.04,2.04,2.0,2.0,6.33770812988,3.03
c4e3150daf800000002ac442f3f7e9c44139f5e6f7d0c4e3690f5e402a,1.75,2.1,2.1,2.1,3.0,1.5,5.45125,3.06
c5cdeadcc4c17950db410f56df440fc25f402a49ffc8,3.0,3.1,3.1,3.1,3.0,1.5,5.14109069824,3.04
c561d8c54183c900c50814d3440f597640c4e3694c8f8000000070,5.0,5.1,5.1,5.1,5.0,5.0,7.43987976074,5.05
c4e2cd985d400f569f80000000f30f10b58000000066440f63754083f32a,5.96,6.1,6.1,6.1,6.0,6.0,6.0358203125,3.05
c4c1785af3f30fe6dff2450f70ee2ac4e2792b574066450f3817c6,3.95,5.08,5.08,5.08,5.0,4.0,7.6166491699200005,4.04
66440f75ae80000000664183c800c4e27d1e4f40450f5ae8c4437d39c02a,3.89,4.04,4.04,4.04,4.0,3.0,5.90082214355,4.05
c565764e40c4626540ddc50dfabf80000000f2440f12b680000000c5f1fa4640,2.0,2.61,2.61,2.61,2.0,2.0,4.7830044555699995,3.07
c4427502f7c4e3594a5d40e04883f02a66440f3839be8000000066440f586740,4.0,4.14,4.14,4.14,4.0,8.0,6.717593383790001,3.06
