bb,iaca.hsw,llvm-mca.13-r+a.hsw,llvm-mca.9-r+a.hsw,llvm-mca.8-r+a.hsw,uica.hsw,osaca.0.4.6.hsw,ithemal.bhive.hsw,difftune.artifact.hsw
48399680000000c4627d79b680000000142a66c1654000c541fa6740,2.26,4.1,7.13,4.1,6.0,6.0,6.455809326170001,4.07
9cc5fde6dec4433518f72a6683d02a837f402a,1.81,5.07,5.07,5.07,3.0,7.0,3.5709182739300003,4.06
83ae800000000066440f2e6d40440f448780000000440fc26e402a48019580000000,4.0,7.12,14.12,5.15,6.0,6.0,6.78495727539,16.02
66440f76e4f3440f584f40f34c0f2ac9c589e55f40c5a3598d80000000,2.15,9.07,9.07,3.13,4.0,8.0,8.062782592769999,5.04
3400660fbaaf80000000006641f7c12a00c46345027d402a4439c0,1.75,3.1,7.06,3.1,6.0,6.0,6.28443847656,5.06
c5f054ecc58954af800000006a2a4983fe2a66440f4c8780000000,1.83,7.05,7.05,3.09,2.0,2.0,3.60866149902,4.07
c4c179d4e9c462152b9680000000c5b971f52a4883e12ac581ef8e80000000,1.21,2.09,2.09,2.09,2.0,1.38,2.9433380127,4.08
80ad8000000000480fc19e80000000c4637d059e800000002a83e22ac4c17d6ac3,2.21,8.04,15.03,8.04,6.0,6.0,11.918364257799999,3.05
0f4c8f800000004c397540f20f58e7c5c5c2da2a66410f73f72a,2.79,7.03,7.03,3.05,3.0,3.0,3.5685314941399997,4.06
4c33b680000000660f3a0abe800000002a440f58eac1e1004139c0,3.0,6.1,3.13,3.13,3.0,3.0,3.84855529785,4.03
66440f382bcec5f8ae5d40c569db9680000000f2440f5ce04c0f446f40,2.76,7.05,7.05,9.04,3.0,3.0,2.7599508666999997,5.06
c4417457c50f9b8780000000440f4f9f800000004183c02ac443510ded2a,1.71,7.04,7.04,3.08,3.0,1.5,2.3817315673799997,4.03
66440f3a0b8f800000002a660f3a0f97800000002ac5cd574e4066450f382bfb8076402a,2.79,6.09,7.15,3.12,6.0,3.0,8.1784375,3.05
c5e25e8580000000450fabd348c16e40006644296640c5bb5cd8,6.93,18.06,18.78,18.06,12.0,16.0,13.9538562012,6.05
8057402ac4c2f547f166450f57e1c44139fdc0c5fd7047402a,2.21,9.03,9.04,9.03,7.0,7.0,5.88554443359,5.05
c5b161d1c4416016c0f30f10f1440f4455406683be800000002a,2.87,7.04,7.04,3.03,3.0,3.0,3.62429718018,2.05
c561e48e80000000450f57f5c4416a59f20fba75402ac5f9e07e40,1.49,3.1,7.14,3.1,6.0,1.38,6.36264404297,5.04
480fbd4d40f2410f70fa2a44118680000000c1464000660f3a0afd2a,2.75,5.1,17.11,5.14,7.0,7.0,5.717517089839999,5.05
6683af800000002a668395800000002ac539fc8e80000000480f44968000000066440f125d40,2.75,16.1,23.03,6.07,7.0,7.0,6.38592285156,6.05
440f5eae80000000c58d74c7c4c2690df4664155c4e2d1b8fb,7.0,13.09,13.11,13.11,7.0,7.0,9.10491455078,7.05
c5556c8e800000004c0f4d6d404139db6644119e80000000c462b9acaf80000000,5.0,9.09,16.04,5.13,7.0,7.0,7.01963012695,11.04
66894540c44171d2e6ff7540c5e3c25d402ac55d57dd,3.0,7.04,8.05,8.02,3.0,5.0,3.5158636474600002,4.06
4983c42a66410f4cc966c17d4000c5a9154f40c5796f7e40,1.77,3.09,7.05,3.09,6.0,1.25,7.740385131839999,2.07
664431564066ffb680000000c5d558c4c561e9a580000000c5aa58ae80000000,2.5,7.04,14.03,7.04,6.0,6.0,7.50892883301,6.09
66450f67c966837d402a660fbab58000000000c4c125d4fa0f55e0,1.77,3.08,7.09,3.08,6.0,2.0,6.29034790039,5.04
0f968580000000f30f5ee5f2440f5faf800000000fbaa6800000002ac4627d204d40,6.95,13.04,13.04,13.04,10.0,7.0,11.259307861299998,6.06
c4414569c36641f7c02a0013958000000083d32a035d40,3.0,6.11,6.11,6.11,4.4,3.0,4.45884796143,4.05
48836f402a660f383096800000006641c1cc003356406683878000000000,2.0,4.09,14.04,4.09,6.0,6.0,7.2917657470699995,10.07
5af30f5f4740c58ac2af800000002a48f7a780000000c4c2a547e3,3.0,6.03,6.03,6.03,3.0,3.0,7.28080932617,4.08
66410f71f02a0f165740440f38f07640c5785af5c4627978c2,1.95,7.05,7.05,7.05,3.0,2.0,2.05082778931,5.07
c4c12cc2c22a66440f12ad80000000480f4c4540c441185fca884740,1.75,7.05,7.05,6.04,2.0,2.0,3.9052423095699997,5.07
c4c10d72e42a66c187800000002ac55975b780000000c515569680000000c54d6dca,1.81,3.11,8.06,3.11,6.0,2.0,7.15897644043,5.03
48f7a780000000c5bd67ad8000000083d22a660f71d52a8096800000002a,3.0,5.18,9.14,5.18,7.0,7.0,6.9011505127,5.06
c4c3694cc790440f4f75400c00660f3a0aa6800000002ac463f916e92a,2.95,7.04,7.04,3.14,4.0,3.0,4.36640197754,4.06
66410f75f5660f3a0bf72a0fbe95800000004183c12a664183ce00,2.0,7.03,1.33,1.33,2.0,2.0,4.11609893799,3.05
66834e4000c529fd8e8000000066410fdfd666450f50db83d02a,1.81,3.09,7.06,3.09,6.0,2.0,6.0730590820299994,9.02
c5cddbfd660f4d9e80000000c4c21d00e5c4c11d73f42ac44171e0c2,1.49,7.03,7.03,2.08,2.0,1.61,6.192691040040001,6.06
66450fe6fa66440fbdb5800000004c0f4f978000000044319680000000440f2ebf80000000,2.95,7.14,7.19,4.23,6.0,6.0,6.70385131836,7.06
c51310c4ff75408397800000002a48c14f4000c539f55740,3.0,9.06,24.04,7.04,7.0,7.0,8.03286865234,4.07
c4e36d0f6f402a83c82a4c0f499d80000000c4437d05d42ac55259af80000000,1.83,7.04,7.04,2.63,2.0,2.0,3.5780572509799997,3.04
66450f2ef3440f4c958000000083878000000000660ff8d9c57d6a4f40,1.74,7.06,7.13,3.1,6.0,6.0,5.65751464844,12.01
66440f4fb580000000c5f8ae9d80000000c5d96cae80000000660f5d7540c16e402a,3.0,9.04,16.05,17.04,6.0,6.0,8.821549072269999,7.06
66440f46d2c4414b58fdc51555af80000000c442350df2480fc18d80000000,2.21,8.05,8.13,8.05,6.0,2.25,12.7275012207,3.04
4983fc2ac4e3fd0145402a83c82a66ffb6800000004c0f49ad80000000,1.95,7.05,7.13,7.04,4.0,5.0,3.9931427002,4.04
410fbae22ac44281abc6f2410f59dbc4417dd7d4c5e05edf,6.83,18.03,18.03,18.03,15.0,18.0,12.295202636700001,6.05
f30f5a4f40c541df5f4066f7e0c585fec0c5796e4f40,4.0,7.14,7.14,4.04,5.0,1.67,9.972772216800001,4.06
66440f4e664066410f2efdc145402af2440f5c6540c4c12173d52a,3.0,8.04,15.03,3.13,6.0,3.0,6.08999511719,5.0
49c1ee2a660fba6e4000c4415df5fe480f428f8000000066440fdfe7,2.0,7.11,14.04,3.15,6.0,6.0,6.15143432617,6.06
c5f9dc4d40c4414de0c8c4e379167e402ac4c141c6ea2af390,2.45,5.07,14.03,14.03,9.0,2.67,3.36509521484,10.06
480fba774000490fa3d4c4620904af8000000066440f6cd8c4622d36fe,1.77,3.12,7.09,3.12,6.0,2.0,6.15446899414,3.08
c5b974bf80000000c4437d39c32ac46229048d80000000c4c1785ad64c0f454e40,1.79,7.05,7.05,3.12,3.0,2.0,2.21585235596,4.05
66440f4e8d80000000c531624f4066440f2ef041ffcc83be800000002a,1.49,7.04,7.04,3.12,2.0,1.5,2.8686413574199996,2.05
f3480fb85e40c4e279208d800000000fbab7800000002a4898c44139f8e1,1.73,3.08,7.11,3.08,6.0,1.5,5.97772460938,5.06
c4e31d385e402a48c18e800000002a0f2f9580000000c53964dac4426502e6,4.0,10.03,10.08,10.03,6.0,6.0,6.30604370117,5.05
c4e30546e72ac4c12575f2660f4d8e80000000c544568f80000000f2450f5fc0,2.74,7.04,7.04,3.05,3.0,3.0,8.55440063477,4.04
f20f7cff0fbab6800000002a48c1c82ac18f80000000004c0f438e80000000,4.86,9.13,22.04,5.16,6.3,5.0,10.6278417969,4.06
4983ee00f30f2c4d40c5435c7f40f7a680000000660f129e80000000,3.0,6.06,6.06,6.06,4.0,3.0,2.8813586425800004,5.08
fc480f455e40488385800000002a66440ffee9c59258b580000000,2.21,7.05,14.04,4.11,6.0,6.0,6.2037884521499995,11.09
c4c109e4f2c17e4000c5625fa780000000480fbaa6800000002a66450f381ee0,1.5,3.1,7.06,3.1,6.0,2.0,5.8107434082,6.06
c5f9288680000000c58c55eca92a000000c57c5a8680000000664158,1.47,6.05,6.05,6.05,2.0,1.5,2.12381103516,3.05
66410f3830fb0f2e4540488377402ac17d402ac561d59d80000000,1.95,4.13,14.11,4.13,6.0,2.0,6.99992004395,5.06
6683be800000002ac0a580000000003c2af765406683d02a,5.5,10.07,10.07,10.07,6.11,6.0,5.923840332029999,5.04
c4e27d0daf80000000480f40cbc4415559d5c4e33d0da5800000002a0f56c5,1.95,9.07,9.07,9.07,3.01,2.0,6.06899291992,3.02
0c00c4432102e92ac5245f4740c5c576a6800000004983cc2a,1.21,2.11,2.11,2.11,1.56,1.25,3.60567962646,5.02
c5dd6a6640c17d402a0fba6e402ac5ad5c9e80000000c5fc5be4,4.0,8.06,14.11,8.06,6.0,6.0,7.22130493164,6.02
c591d54740f20f5e6640c46279305f4066a92a00f20f5ce2,14.0,25.07,25.07,25.07,8.0,14.0,12.819832763700001,6.04
83d22a4983fd00c4e3410fc62ac4c161f5cb480f458680000000,1.82,7.04,7.04,2.09,3.0,2.0,2.74567749023,3.99
c4c14d73f32a66440fd89e80000000c4e29147878000000066834f402a480fbaae8000000000,2.0,4.09,14.11,4.09,6.0,6.0,8.660764160160001,5.09
668b4640440f4f958000000049c1fb2ac5f8115d40c51dfa8580000000,1.51,7.03,7.04,2.6,2.02,1.5,2.92054077148,4.07
0fba764000c463fd016f402a66440fe4ae80000000c4413563c183f02a,1.79,3.16,7.12,3.16,6.0,2.0,6.48846984863,3.06
660f147740c5f966e70fc676402a440f5ef0c4c1785be1,7.0,13.04,13.04,13.04,10.0,7.0,9.95270019531,4.06
c55a587d404111d5660f7047402ac463194cf7704c135640,2.95,7.87,9.03,9.03,4.0,3.0,5.51902404785,4.06
66410f3829dbf3440f115e40c59159f3660fd88580000000c441696cf4,1.21,2.09,2.09,2.09,1.81,2.0,4.98418884277,3.07
660f584e40c52df5f54d0f4dc6660f6acbf2440f5aa580000000,4.0,9.05,9.05,9.04,4.0,8.0,7.50019165039,7.05
66450f3a0bef2a6641ffc1c4e27d598580000000c4e27d58f566440f3a1595800000002a,1.85,6.03,2.1,2.1,3.0,3.0,3.2894244384799998,5.06
c462412b7e40664155c56d669780000000450f57c966410fdfc9,1.24,3.1,3.1,3.1,1.62,5.0,2.9189239502,6.05
f34c0fb8ebf2440f124f4066440f4cb580000000c4c3354bedd0660f109d80000000,2.0,7.06,7.06,2.11,4.0,2.0,2.37969467163,3.06
c462c9988f8000000066c166402a41f7c32a000000c4410575cb4883c82a,1.49,3.11,7.14,3.11,6.0,6.0,6.52448364258,3.07
660ff8f0c5dd58e6c4e2bdbed40fc14d40f30f6f5740,2.93,8.04,8.04,8.04,6.0,3.0,19.9721325684,3.03
c5117497800000006683d32ac443fd01e72ac0a7800000002a66440f65c0,1.79,3.09,7.68,3.09,6.0,6.0,5.90979370117,4.07
c461fb2ca68000000080958000000000c462fdbcdc66440f569f8000000066440f381e9f80000000,2.32,9.04,9.12,9.04,7.0,7.0,6.64832397461,4.07
6a2a440f2f8680000000c54d6cf3c5a165a58000000083f82a,1.47,3.09,3.09,3.09,2.0,1.5,3.16171051025,2.01
c4c159fcec66440fefddc4410976d64883d100f390,2.48,5.04,5.04,5.05,9.0,2.5,2.08666183472,7.08
3c00c17d400048c17d402ac52258b780000000c5d5f89e80000000,2.0,4.1,14.04,4.1,12.0,2.0,6.545219116209999,6.09
4183c000c4c13572d12a660f125640c46279598e800000004983f92a,1.49,6.03,6.03,6.03,1.75,2.0,2.01339645386,4.05
c55555bf80000000c4e225465740c5cdfa9780000000a92a0000004c0f43a580000000,2.0,7.06,7.06,4.1,3.0,2.33,17.3071289062,6.06
c443294af830c4435121d52a480f479e80000000c5c171f42ac463f9169f800000002a,3.84,8.04,8.06,4.04,5.0,4.0,6.324606933589999,4.04
48f7d3c4424d2bf7c50b5d6740c58dee9e8000000048315f40,1.49,3.09,7.12,3.09,6.0,6.0,8.51451049805,5.07
660fbaae80000000006641ffc6c505fc5e408395800000000083a58000000000,3.0,5.09,23.05,5.09,13.0,13.0,6.3864447021499995,6.06
c4c121e4c5410f5ef866410f2edac58173d42ac5a0556f40,6.96,13.04,13.04,13.04,10.0,7.0,11.228552246100001,3.06
66448d7640f20f5cf2c4c27d79c1c5bd73db2a4c0f4d5d40,2.79,7.04,7.04,3.03,3.0,3.0,2.74034545898,9.07
c46205405540440f57ad80000000c46279178580000000660f126e40c5a25fc0,2.96,6.06,6.06,6.06,3.0,3.0,6.13595703125,5.05
66440f67ad80000000c46269f74740f20f7c7f40c44145dfd0450f5edc,6.42,13.05,13.05,13.05,10.0,7.0,13.725395507799998,4.04
4d0fb7d0c559d8b680000000c5ddfc65400fba77402ac4413d68c3,1.49,3.09,7.12,3.09,6.0,1.5,7.12987426758,5.18
c5a1d87f40f2440f584640450f2ec7c1ad800000002a480f448f80000000,3.95,7.73,14.11,4.15,6.0,8.0,9.11204345703,5.05
c589fea680000000f30f2c5d40c4e27918ecc5c1e0564066c18d800000002a,2.0,4.1,8.13,4.1,6.0,2.0,7.40059753418,4.05
c55514a780000000488b4540c5b85eff83bf800000000066440f7fbe80000000,7.0,13.03,13.03,13.03,10.0,13.0,11.200539550799999,1.55
660f1656408095800000002ac44115d8c6c5a3c2fd2ac4c26900c6,2.21,9.04,9.09,9.04,7.0,7.0,6.0179431152300005,4.04
4411e2490fbdd3668357402a66450f3a63d22a66440f38306640,2.9,5.12,9.06,5.12,7.0,11.0,5.73778442383,6.04
c4415564dec501f9e1f3440f5e6e40c46361027e402ac4411161e0,7.0,13.09,13.09,13.09,7.0,7.0,12.504061279299998,5.05
c571558d80000000480fb69f8000000048c1654000c461fb2ccf66ffb680000000,2.5,7.06,14.1,7.06,6.0,6.0,6.63274230957,5.05
66450f3a21e82a48c1af800000002ac595eafc4983c42af34c0f2cad80000000,2.0,4.12,7.09,4.12,6.0,6.0,6.27114379883,4.04
6683ad800000002a66450f4cdd66440f708f800000002a66440f759580000000c0bd8000000000,2.24,4.09,14.5,4.09,12.0,2.0,7.14344726562,5.03
66440f134d404c0fbde0f3450f7ecd66440f126d400f924740,1.85,6.04,6.06,6.06,4.02,1.11,3.7053143310500003,5.04
c4417f12eac4c17dd7c5f30f5eb780000000c4c15571d62a0fc8,6.95,13.08,13.08,13.08,7.0,7.0,10.5385021973,5.06
660f404e40c46209ad86800000006a00c57a7f8d8000000066838f800000002a,5.0,9.05,17.07,5.14,6.0,3.0,6.397870483399999,5.08
480f438f80000000c5f8ae5e40c5c9dacd83d02a44036740,1.95,7.04,7.06,15.03,4.0,2.5,5.224552001949999,6.03
48c1a5800000000066440f38208580000000c4c17ee6d666440fd87640808d800000002a,2.0,4.11,14.06,4.11,12.0,2.0,7.96741088867,9.03
c4c24d36c566440fdfbe80000000c582c2af800000002a48838e80000000000f964540,2.26,8.07,10.13,4.12,6.0,1.5,6.27170898438,5.07
c1c12a66c1a6800000002ac57b5ccdf3490f2ad2660f6f9f80000000,2.26,5.06,7.05,3.09,6.0,6.0,6.77928344727,5.06
c4412d68cb66440ff845400f11474066440f12a780000000342a,1.84,6.04,6.04,6.04,2.0,2.0,3.55855529785,4.05
49f7c32a000000f2440f5a8780000000440f58eac52855774048f7d0,2.89,9.03,9.03,3.04,3.0,3.0,3.27607910156,3.05
0f9e4740c066400048039d80000000c46239f7a58000000066bb2a00,1.81,3.13,9.03,3.09,6.0,6.0,6.651882324220001,4.05
c56d75d1410f4cc34883d02a48c16d40008396800000002a,2.75,8.68,16.1,4.19,7.0,7.0,5.861461181639999,7.09
f7e2f20f587640660f66a780000000c4e2e9bc574066410f3800d7,6.0,11.06,11.06,11.06,6.0,8.0,10.8559509277,7.04
c0af8000000000c4e1f96ee066450f49ea660fba6d402ac5b9f6be80000000,2.0,4.14,14.03,4.14,6.0,6.0,6.85340332031,6.06
668365402ac58d64b780000000c5945ca78000000066440f60f54d0fbcce,1.83,3.11,7.07,3.11,6.0,6.0,6.37322021484,4.08
660f6b8680000000660f62cdc462d5be5f40c5f5546f40c4e295acb580000000,5.0,9.04,9.04,9.04,5.0,3.0,5.8061627197300005,3.06
c5b158ebc16740000f135d40410fabd34d0f45c4,1.82,3.08,8.04,3.09,6.0,6.0,5.72687438965,5.03
c4c14172d42a80ad800000002a480fba6540004c1165404c299f80000000,3.0,5.09,23.03,5.14,7.28,6.0,7.3365490722699995,7.07
66440f3a0eea2a66440f383dad80000000660f38f04540c0bf800000002ac5fb12ee,1.95,7.03,7.1,7.03,6.0,2.0,10.0583221436,4.04
83c32a8385800000002ac5a1dfad80000000c4416057d9c462a1bf8e80000000,6.0,10.05,10.27,10.05,6.0,6.0,6.37882080078,12.0
c5281487800000000fbf5f40c5c176de480fba774000410f4ecc,1.72,3.1,7.57,3.1,6.0,1.34,6.2584020996100005,5.07
c44119effa660f3a0abe800000002a66410ffbdc66440f3829e548c14d402a,2.26,6.09,8.15,4.11,6.0,2.0,6.53083984375,5.06
f2450f5ac66a2af3440fc2b7800000002ac585fe5740480f454640,3.88,7.06,7.07,4.1,3.5,2.0,6.938771972660001,3.06
66440ffd6740f747402a000000c4e2650dbf80000000f3410f2ad8c5c9666540,2.35,4.06,4.06,2.61,3.0,3.0,6.587723388670001,2.09
83e02a4983d12a66ffc0c50164764066440f405f40,1.88,7.05,7.05,3.09,2.51,2.0,2.7612310791,3.07
c462a547ca668385800000002ac5ddde4f404c014d40c463750667402a,2.0,4.12,14.05,4.12,6.0,6.0,7.0889428710899995,9.09
8367402ac4e27d177d40c5716967408366402ac57d757f40,2.52,5.1,14.08,5.1,6.0,6.0,6.9673992919900005,10.02
c4c15515f2c578577f4048c14d4000806e402ac54b5f8f80000000,2.0,4.1,15.11,4.1,6.0,6.0,9.08813659668,6.02
0f1276404983e52a41588a8580000000c4e2452b6d40,2.0,6.04,6.04,6.04,2.0,2.0,2.4165473938,4.05
98c5a1dc4d404983e300ff85800000004c11c2,1.79,3.1,7.12,3.1,6.0,6.0,5.87770996094,5.06
66c165402ac4424902e94883674000c5edf5e9c5b1df8580000000,2.21,4.09,14.03,4.09,6.0,6.0,6.293752441410001,5.04
c045402ac57e5b77404d0f45c4c4c17d56f783d02a,2.21,4.1,9.06,4.1,5.97,2.0,5.8497412109399995,5.01
66440f6b9d80000000c5b858b58000000066c1ae800000002ac4e27d1df6c579d6e6,1.49,3.11,7.12,3.11,6.0,6.0,7.66200195312,4.08
c442659ed0c5b5635f4080a7800000000066440f7055402a0fc19780000000,2.21,8.06,15.11,8.06,12.0,2.0,10.472985839800002,6.07
4d0fa3e666410fd5c74883464000f2440f5a4f40c4e2399b7e40,5.0,9.05,9.49,5.11,6.0,6.0,7.07801513672,7.06
66440fddddf3440f518780000000c46225bc47404c23858000000066440f3a0ab5800000002a,6.95,16.08,16.08,7.17,7.0,7.0,12.9005285645,5.03
66440f4fb780000000440f109e80000000c5fc295740c5fae6ad80000000ff8d80000000,2.0,8.05,15.07,4.13,6.0,6.0,6.43104431152,7.07
c545e48f8000000048f75740c441785bd948836e402ac5f971f12a,1.86,3.15,14.15,3.15,6.0,6.0,6.95467163086,9.09
c08f8000000000c443090de12ac5fae6d74883b5800000002a0f9b8680000000,2.95,9.05,17.03,4.1,6.0,2.0,6.36765136719,5.07
c558585540c4c1156deac462299e8680000000480f49554066c18d800000002a,5.0,8.45,15.1,5.12,6.0,1.75,8.45617004395,3.04
66440fa3c8660f382bb680000000f2440f5ab680000000c579e6e9c4e3fd005f402a,4.0,9.04,9.04,4.12,5.0,4.0,5.51152709961,2.05
c4426129d6c50968af80000000c44125eee983e02ac5b0599780000000,1.2,2.13,2.13,2.13,1.8,1.5,3.8029357910200003,2.03
838d800000002ac16e402a66440f765f40490f47cc66450f6bc7,2.24,4.1,14.06,4.1,6.0,6.0,5.91160339355,6.1
c46219a855404901d24c03978000000066450f3839d5c4e249bdfa,6.0,11.04,11.04,11.04,6.0,6.0,3.6689508056599998,5.04
c462b9be5f40440f5eb580000000c16d402ac5f1f98d8000000066a92a00,6.64,13.09,13.16,13.09,7.0,7.0,11.905115966799999,5.06
66450fefec6683c82a0fc2c12a480fabdb0f5ebd80000000,7.0,13.1,13.1,13.1,7.0,7.0,8.6567980957,6.04
450f50d5660f12a68000000066f3440fbcea4183c10066834e402a,1.77,6.04,7.09,6.03,6.0,1.25,6.07100891113,5.08
c575d46d40c4e27d1ed1c575634740c4c11573fb2a660fbaae8000000000,1.81,3.09,7.12,3.09,6.0,6.0,6.27778869629,5.05
4d0fbcd4c58dd8b6800000000fbaf02a4183d52a440f12b680000000,1.73,6.04,6.04,6.04,3.0,2.0,3.55065582275,4.01
c463650ff02a804d402a660f166f40480fb6454066440f695540,2.9,6.04,7.05,6.04,6.0,3.0,6.4065246581999995,6.04
0f9b464048f7ea6641c1c800c5a969dd66c1a58000000000,3.91,8.04,9.03,4.09,6.0,6.0,5.84699707031,5.06
c462c9abddc46251988f80000000c593599d80000000664183f400f2440f10ca,4.83,11.04,11.04,11.04,5.0,5.0,3.4684729003899997,8.05
66834d402a0fbaa7800000002ac5e1585740c511f565400f9e4640,2.0,4.12,9.09,4.14,6.0,2.0,7.131643066410001,7.04
66ff4d40c4c12359cb660fa3c266440feb8580000000c4e2ad475e40,1.49,3.1,7.06,3.1,6.0,6.0,6.234730224610001,3.06
4c0f485d40c542c2f52a48c14e402ac531e95d40c5a5db7640,2.0,8.4,15.03,4.12,6.0,1.75,6.08143859863,6.04
c5f85a5f40c4411d74ecc4624904dcc51164a7800000004883fa2a,1.89,7.04,7.04,7.04,2.0,2.0,3.379503479,4.06
c5556a4f40c501d4e8c461fb2c5740480f444540c4c3654bc470,2.65,7.05,7.05,3.1,4.0,3.0,3.4540267944300003,5.06
83f900f3440f7f6e40c4e27920bd80000000c5f8ae5f40c59d5cc7,1.83,3.1,3.1,8.05,3.0,2.0,3.97977478027,5.05
c441796dd666450f46d04c399e80000000668346402a483b5540,2.0,4.08,7.1,4.08,6.0,6.0,8.0004095459,5.07
c46269f79580000000c4c179e6ce66440ff99f800000000fba6d402ac4632506da2a,4.0,7.07,7.11,7.07,6.0,6.0,6.94187561035,4.04
c58171f12a6683b7800000002ac5785ae56683bd8000000000c4412d63e0,1.71,3.07,7.03,3.07,6.0,2.0,6.283466186519999,4.07
80bf800000002ac5fae67640f3440f115d40c4c16156dfc4637d0da7800000002a,1.77,3.11,3.12,3.12,2.06,2.0,1.7553993225100002,3.07
c5c1607d4066440f2e9d80000000a800440fb3f0c5b1eff0,1.21,2.09,2.09,2.09,3.0,1.25,3.37955932617,5.05
834d402ac4e35121ad800000002af66e404883d02ac4437d39fd2a,5.0,8.47,8.47,8.39,6.0,2.0,6.29416687012,10.06
c560596540c505767d40c57b116d4066410fbaed004983f12a,1.2,2.12,2.13,2.13,2.01,1.0,2.2978102111800003,3.04
668357402a66440f4fb780000000c5c915b580000000c4c11a5ce4c4417d67d7,2.21,9.97,16.03,9.97,7.0,7.0,7.98258789062,4.06
0f9c85800000006683f82ac554c2a5800000002a6683ad800000002ac4c10259e6,1.95,8.04,9.12,3.11,9.0,6.0,6.83721557617,6.05
440f12a68000000066410fbaeb2ac5e5f6ad80000000660f145d4066440f3a228d800000002a,2.96,6.03,6.03,6.03,3.0,4.0,3.4037145996100002,4.05
660f5456404c0f406e40410f5eccc4e251ab7740c4c17c52c3,6.62,13.06,13.06,13.06,10.0,7.0,11.590455322299999,5.07
83fa00488376400048c14f40004c0f48ea4c0f45ae80000000,2.48,11.1,24.03,7.4,6.0,2.0,6.15868896484,4.06
f20f2c9f800000004883e82af2440fc2d72af76d404883c02a,5.0,10.1,10.1,10.1,6.0,3.0,2.11904251099,5.05
c57a7e5f406641c1f800c5e96d8580000000c5f97eae80000000668365402a,1.82,3.09,8.1,3.09,6.0,6.0,13.643194580100001,3.11
660fbaf32a4983d22a480f434f40c55859cf142a,1.95,7.06,7.06,3.1,4.0,2.5,2.21815139771,6.06
0f12a6800000006a00c441535de5660f3a0fbe800000002a6683b5800000002a,2.0,6.05,9.1,6.05,6.0,2.0,5.42929626465,2.05
c4411dded78056402ac56a59a7800000004983e900480fba6e402a,2.24,8.07,16.06,5.13,13.0,13.0,7.85492248535,3.06
488345402af30f11bd80000000c46269298580000000440fb3f0c46279587f40,1.84,3.08,8.03,3.08,6.0,6.0,5.83754577637,8.06
f3440f5ed183e82a6641c1eb2a66440fda9d80000000660f7055402a,6.71,13.03,13.03,13.03,10.0,7.0,9.71985168457,5.03
c5fc5b8780000000c5c210dfc4c10562e56683c22a66c17f402a,1.76,3.1,7.13,3.1,6.0,2.0,7.1159375,4.05
660f73d02a415cc5cd65b680000000c4410555c50f5c8580000000,3.97,9.05,9.05,9.05,4.0,4.0,4.91333099365,4.03
660fbaa5800000002a0f9b8580000000c57f127640660f174540660fdbad80000000,1.77,3.09,3.09,3.09,3.0,2.0,4.26700805664,8.04
440f1177400f5a8d80000000f2450f10dec5fa7f9e80000000c4c285acce,1.42,5.09,5.09,5.09,2.0,2.0,1.89685592651,4.06
c4410ac2f92a66440f381e4540c4417c5afc837f4000c06f402a,1.75,3.09,7.1,3.09,6.16,6.0,7.652629394529999,4.02
80564000c4c2190dc8c5d573d82a66450fdad7c462ddba5740,6.0,12.05,12.05,12.05,7.0,7.0,6.183459472660001,4.05
660f17a780000000c4627d04c3660f545740c5fd28b58000000048ff4e40,1.82,3.09,8.1,3.09,6.0,6.0,6.0157482910199995,7.08
450f58f5c5c9677740440f5c7f4066440f48454066450fddef,2.93,7.05,7.05,3.11,3.0,4.0,3.9041830444300003,5.06
c520596d4066410f3830fbc57c538d8000000066440f383d66406683af800000002a,2.0,4.18,7.22,4.18,6.0,6.0,7.92646728516,5.06
c585e54d40c4e2f598c9c44211acfef3440f5afb48c1c900,1.86,7.12,7.12,2.18,6.11,2.0,4.54103210449,5.04
c4414dfeee8355400066440f49cbc5d35896800000004c898780000000,2.26,9.65,10.06,10.06,7.0,7.0,7.27985595703,6.05
4c854f40c525544e40480f404740c44161d4d3c4e20d04fb,1.5,7.09,7.09,3.12,3.0,1.5,1.61418731689,3.08
0f4e4e40c4c161e9cd142ac56d755d40c529e95740,1.8,7.03,7.03,3.09,2.34,2.0,4.1564163208,5.05
c57d7fa780000000660f69c0480f43c9480f4f86800000006683c02a,1.78,8.51,8.51,8.51,4.25,2.0,3.1822332763700003,7.04
c4627d20bf800000004898f2410f10f4440f447640c5085f7540,3.0,7.04,7.04,3.11,4.0,3.0,4.31521240234,4.06
66834d400066335f400f4f4d40f66e4066440f3817f3,3.0,7.1,7.1,4.13,6.05,1.75,6.11220703125,5.07
48c16d4000c4c1345fc78a4740c4414163c0f34d0f2ae0,2.89,5.05,7.03,3.07,6.0,6.0,5.97785339355,3.06
0f9c4540c57a119580000000668395800000002ac4e379058e800000002ac4c121d8c0,2.75,11.03,12.03,10.05,4.0,2.0,6.05773803711,3.06
c4c3590fe62ac462213986800000000f404d40480fba6e402a4883d22a,2.0,9.33,16.04,4.13,6.0,6.0,7.68255004883,6.03
c5256ac7a82af3440f5e8e80000000f2440f7cf0c51161f7,7.0,13.08,13.08,13.08,7.0,7.0,15.955980224600001,4.06
4883d02a488397800000000066440ffb86800000000f58f3f20f5a6d40,2.75,11.03,11.03,11.03,7.0,7.0,5.97942687988,6.05
